Clothing ID,Age,Title,Review Text,Rating,Recommended IND,Positive Feedback Count,Division Name,Department Name,Class Name
1107,39,,"Per reviews and from looking at retailer employee pics on instagram, i sized down to a small, cinched with a wide leather belt, topped with a cropped jacket, added some shooties and a necklace. when winter comes, this will go with my knee high suede boots, long wool coat and chunky scarf. this does not look like a table runner on me like the model shot and previous reviews imply. now i am tempted to buy the other color. i'm 5'3"" 135# 36d 38/28/35 and purchased red melange in size s.",5,1,3,General Petite,Dresses,Dresses
1091,27,Great purchase,"I went back and forth on whether to purchase this dress, and i'm so glad i did. the fit was perfect. i'm always a little hesitant about long dresses since i'm 5'2"", but the petite length was perfect. the quality is great and the dress is so comfortable, but i feel elegant in it. i wore it for rehearsal dinner at my wedding and plan on wearing it again for a wedding next month.",5,1,0,General,Dresses,Dresses
895,43,Delicate lace beautiful design,"This is a beautifully made sweater. i bought this sweater in ivory yesterday; i wore it today and received many compliments. i think the sweater is adorable. it?s soft and warm; the neck is perfect, i like that it?s not as restrictive as a turtleneck. the long sleeves add character and help to make it interesting. i highly recommend it?i?m looking for a black one,",5,1,0,General Petite,Tops,Fine gauge
1020,56,Exquisite skirt - yet runs 2 sizes small,This skirt is of the highest quality. the fabric and cut is that of a much higher priced item. the fabric at the seams matches!!! no one mentions any longer when fabric seams are mismatched as if that is nonconsequential. to me it means the difference between good and great. this skirt is great except for the sizing. as other reviewers have mentioned....it runs so small. i wear a size 6 skirt. could not zip the 6. ordered the 8 - it zips yet puckers and while it could work - i'd be exhausted fro,4,1,5,General,Bottoms,Skirts
1095,53,Gingham garden dress renamed and new color,"I purchased this dress for the second time: it is the gingham garden dress from 2015 that was blue and white. same dress, new name and color. generally, this dress is large overall and long. i wish i could have purchased the petite size. i liked it enough to have it in black and white. this time around i ordered one size down and fit is much better.
recommendation: order 1 size down from your normal sizing as dress runs large.
the quality of the knit material is soft and flowing.",3,1,6,General,Dresses,Dresses
1107,32,,,5,1,0,General Petite,Dresses,Dresses
1091,44,Gorgeous,"This is a dress for a princess. i admire this dress so much, online and in person. i tried on this dress a few times every time i visited the store. the beads throughout the dress provide a low-key surprise sparkle, especially in the sun. the colors are much more vibrant in person, which is breathtaking against the light cream background. the fabric is soft and flowy. unfortunately for me, it doesn't fit right. size 6 fits well but the arm holes are too big and the midi part makes me look frumpy",5,1,2,General,Dresses,Dresses
1107,58,Comfortable knit dress,"I'm a 12/14 and i got a large and the dress fits nicely through the hips/seat. i'm kind of pear shaped so it's a bit large through the top, but i intend to layer another knit top under it so that's ok. 
 i didn't want the knit dress to be too tight or else it would stretch out after sitting. i like the colors and the fabric. the weave is loose and after snagging it on my glasses taking it off i'm careful with it. it will be nice into fall with a sweater.",5,1,2,General Petite,Dresses,Dresses
1091,49,Lovely with details,"My daughter got this dress in the 10 and i got it in the 6 - we are both tall. also, she's a redhead and got the butterfly version and i'm blonde and got the pink. also, both of us are small-chested - and since there is no give in the fabric, i don't know where one would fit boobs if you have them. one thing i noted (and i am not happy about) is that the back is puckered up along the zipper. this has to be on purpose, and i don't really understand that detail, as it doesn't flatter me and it loo",5,1,0,General,Dresses,Dresses
1091,64,Just gorgeous,"I am a fan of these designers and their gorgeous fabrics - most of which are heavy brocades. this is so pretty and fun. the print is playful, and colors are gorgeous, and the fit is floaty but not too full or too tight. i love the bit of beading, and that i can dress it up or down.

i am petite and not usually a bigger print or long dress fan, but i know that i will wear this one for years. 

i did get a 00 petite as i know that only this small size fits me at retailer - 0's swallow me. this i",5,1,11,General,Dresses,Dresses
1091,56,Beautiful dress,"I ordered this in a 2, but returned for a 4 because the arm holes were a little tight. other than that, this is a absolutely flattering dress. u will be wearing it for an outdoor garden wedding shower. the beading around the flowers makes such a different accent. just be careful zipping it up. love it!",5,1,2,General,Dresses,Dresses
1091,72,The very good and the very bad,"First of all, the fabric's summery pattern of blossoms, honeybees and butterflies is beautiful and absolutely unique. i love it so much i wish i could afford to keep the dress as an art object. also, with one important exception, the dress is well made. the underslip is the right length and opacity. the dress is not transparent,
which is a big plus. there is a slight greenish cast to the background instead of the pure ivory shown
in the pictures. this makes the color a bit harder to wear. and",3,1,3,General,Dresses,Dresses
895,54,Very classy and subtly chic,"This a a great sweater! it is classic, but has the fun surprise element of the lace bell sleeves. loved it so much i got the black and the sea mist. looks great with jeans or leggings! the only negative is you can call it that is that the sleeves are a tad long for me. compliments everytime i wear!",5,1,1,General,Tops,Fine gauge
895,42,Very pretty,Very pretty sweater! i love the bell sleeves with the design on the sides. the sweater runs a bit short though and wish it hung a little longer. looks great with flare jeans and boots!,4,1,1,General,Tops,Fine gauge
1107,26,,"This is a beautiful knit dress, however it runs large, so be wary. for reference i am a 34d, 28 inch waist, and 41 inch hips. i ordered a medium because dresses usually run tight around my bum, and it was very, very big. i'm hoping the small is much more flattering because the quality of the knit is very nice.",4,1,1,General Petite,Dresses,Dresses
1091,39,Simply elegant!,"I love the way this dress fits and flows! it does run big. i normally wear size 6 in retailer dresses. had to downsize to 6p. for reference, i'm 5'10"" and 34c. the pink color is 1 shade darker than shown in the pictures.there was a tear in fabric along the zipper. called for replacing the dress. the sales rep was very pleasant & agreed to send another one!",5,1,0,General,Dresses,Dresses
1091,32,Stunning dress,"I debated buying this, so glad i did. tts. i'm 5'5"" 115 and 32c. i got size 2, and it worked but i could have done a 0 (which is my usual size). i was afraid to order it too small because i needed it right away! this dress is gorgeous! i got the pink color way and it is more vibrant in person. the beading is beautiful, it's incredibly soft and flowy! this dress is probably my favorite dress ever! if you're on the fence, order it!",5,1,4,General,Dresses,Dresses
1107,40,Love this dress!,"I got this in blue and i love it! it skims your curves without being clingy, and it is very comfortable. i was hesitant to buy this, but it's surprisingly flattering! it will be perfect with heels for early fall, then worn with a long sleeve shirt and boots when the temperatures dip. my only caution is that it is shorter than it appears in this photo. it falls well above my knees, and i am shorter than the model. regardless, i am thrilled with my purchase!",5,1,9,General Petite,Dresses,Dresses
895,29,Beautiful and unique sweater,"I had purchased the black color of this sweater at full price and loved it so much that when i saw the burgundy color go on sale i knew i had to have it! this sweater is very comfortable and elevates any look with its lace down the sleeve, mock neck collar, and slightly flared silhouette. it's so fun to find different shirts to wear underneath to get a whole new look. highly recommend, would have gotten all colors!",5,1,0,General,Tops,Fine gauge
931,44,Love it,Love this sweater. it fits true to size. fun and different. purchased 30% off but i don't think the price it terrible depending on your clothing budget.,5,1,0,General,Tops,Sweaters
217,39,"Decent hold, cute","I love the 2 straps details, funny thing though is thsi bra is giving me rounder boobs... a little cleavage, nto waht i am sued to with a sports bra. lvoe the color (ordered the purple).",4,1,0,Initmates,Intimate,Lounge
999,41,Sian mini skirt,"So there weren't any product reviews to go by when i ordered the last small. i had no way of knowing if it ran big, small, or tts. i'm usually a med, but to my surprise the small worked due to the fluid pleating. it sits right on my natural waistline similar to the model and not too short in length (i'm 5'8""). i also like the med weight of the fabric it moves freely when you walk, but not too light. it is similar to a double weight georgette or crepe.",5,1,0,General,Bottoms,Skirts
1008,38,Great basic skirt,"Great basic skirt to have.  it flows beautifully and the print is a classic with a twist.  it can be dressed up or down, with heels or flats.  a great addition to my wardrobe!",5,1,0,General Petite,Bottoms,Skirts
1068,44,Fun and a little bit sexy,"I love this piece! like another reviewer i did notice a broken button right out of the package but it was so great in every other way that i'm going to keep it and have that mended and the buttons reinforced.

i'm 5' 7, 140, generally a size 8/medium, small frame on top but baby growing hips ;) -- i found it tts",5,1,4,General Petite,Bottoms,Pants
1089,25,,"When i saw this dress in the store in a size small (i usually wear a large), i thought, ""how cute!"" so i tried it on. it fit very well...all but in the armhole. so i decided to order a medium. i received the medium and it fits exactly like the small, armhole and all. in addition, i agree with other reviews that this dress' description ""above the knee"" does not accurately describe length unless you're somewhat tall. i found this dress hit me just where i'd like it to...right above the knee. not a",3,1,3,General,Dresses,Dresses
835,37,,,5,1,0,General Petite,Tops,Blouses
866,37,Love this top,"I love the lace on this top, it's perfect. it's great for my shape, i'm
so happy with this purchase.",5,1,2,General,Tops,Knits
1008,34,"Everyday skirt, but just okay","The reason for the title above is this skirt doesn't wow me. i felt like i could find this anywhere, and i don't go to retailer for such things. they have definitely mainstreamed more and more over the years....
__________
pros:
- tts. i tried on a large (and i'm normally either a 10 or 12) and it fit well and hung well on my hourglass and wider hips without billowing out.
- flows nicely! it does have a great movement to it.
- a good everyday skirt.
- not sheer at all. it is lined.
- when y",2,1,13,General Petite,Bottoms,Skirts
1078,35,"Take car with it, but it's gorgeous","I love this dress. i agree with the other reviewers that the rhinestone linkages do very easily get caught on the lace part of the dress and i could see it snagging very quickly. that said, i am going to keep it and hope for the best because it is absolutely gorgeous. it is not actually a true white as it looks pictured. instead we, it is more of a nude color, but it adds to the flattering nature of the dress and makes it look sheer. the embroidery is beautiful. my only complaint is that it will",4,1,8,General Petite,Dresses,Dresses
298,35,Surprise!,"I love clothing that has little surprises, and i love the detailing at the arms with the lace-like openings which is not very characteristic (and actually quite fancy) for a typical henley. i found the fabric to be medium weight-and thought the quality was fine. i like all of the colors this comes in-each would fit into my wardrobe nicely. i have gotten into comfortable clothing (that is still flattering and functional) lately and am on a huge kick of gravitating toward it. this top certainly is",5,1,3,General Petite,Intimate,Lounge
1078,51,,This is a beautiful dress and fits well. the embroidery is delicate and can snag easily.,5,1,1,General Petite,Dresses,Dresses
298,28,Great lightweight henley,"Got this in the petite xs in mint; the color is gorgeous, it's a really bright mint that complements my super fair skin really well (though it would work for pretty much any skin tone). it's still a good length in the petite for the type of shirt it is (5'1 and hits right around my lower hips). it is a thinner fabric, but that's what i was expecting, and the lace detailing at the bottom of the sleeves is a nice touch and makes it more than just a plain henley.",5,1,1,General Petite,Intimate,Lounge
136,47,"Charcoal, pale gray, a bit of silver!","These socks are soft and comfortable, and they are very short so they'll be good with booties. i couldn't tell from the pictures but the pale gray dots are surrounded by a border of subtle silver thread. they're adorable!",5,1,1,,,
1078,36,Flattering and unique,"Beautiful, unique design. it's very flattering the way the fabric hangs.

i usually wear a 10, but because the lining is much smaller than the dress (which many linings are... it's a pet peeve of mine), i sized up to a 12 and took in the shoulders a couple inches so the bodice area would sit correctly on my bust. otherwise in the 10 my stomach would feel squeezed even if it looked like it fit perfectly. that said, i'm very sensitive to that kind of thing.

other reviewers have noted that the emb",4,1,2,General Petite,Dresses,Dresses
298,23,,"I had my eye on this for a while and finally picked it up on sale. i got the darker blue in xs. great piece, fits well. very cozy but the cuffs add such cute detail.",5,1,1,General Petite,Intimate,Lounge
1046,47,Cute jumpsuit,"I love a jumpsuit for its ease of dressing. this is the 3rd i've purchased from retailer.
material is thin and gauzy as described. with a sweater or jacket it will be plenty warm for so cal winters and great the rest of the year.
if you are all tall, the waist might fall a bit short. i am 5'6"" and the waist just barely hits my waistline.
doubt i would have purchased this item full price, but on sale it's a great deal.",4,1,1,General,Bottoms,Pants
298,83,Beautiful twist on a classic,"I found this top to be very beautiful and well made.
the fabric is on the lighter side, however for me that is a double plus.
it is great for layering with a cami underneath and/or a heavier sweater on top.
and going towards spring it extends wearing time.
the lace on the sleeves is beautiful and a pretty peek a boo effect if layered under another sweater.
it 's a subtle sexy top with endless possibilities.
i found it runs very true to size.
i purchased the aqua and after receiving it i rushed t",5,1,3,General Petite,Intimate,Lounge
1024,38,New favorite jeans,These are nice jeans for the price. they are tight at first but do stretch out so i am glad i went with my normal denim size and didn't size up. i wish they didn't have a button fly but it didn't bother me enough to return them.,5,1,1,General,Bottoms,Jeans
1024,58,Great jeans,"I love these jeans but be advised that they run a little small in the waist. they work for me but i think they'd work best on those with an hourglass shape. i'm 5'7"" and about 112 lbs with a small waist and i wear a 28 in these. but i have hips - the 28 fits perfectly since it has a small waist but accommodates my hips. i love these jeans. great fit, good fabric, great price!",5,1,2,General,Bottoms,Jeans
1078,54,Breathtaking!,"This is the most beautiful dress i've ever owned. the detail is exquisite. i never write reviews and felt i had to for this dress. i love it!

the embroidery does catch on the beading so you have to handle it carefully. it's worth the special treatment, though!",5,1,0,General,Dresses,Dresses
830,58,So much cuter than picture!!,"I was checking out at my local retailer when one of the salespeople held up this top and said someone had just returned it.  they were talking about how cute it was (they didn't have it in the store).  i asked what size it was and it was a medium, so i said i want to try it on.  after trying it on, i fell in love, it is so cute, the cut fit great.  it is a little big but the small might have been too snug in the bust.  if you are in between sizes, you can probably size down.  i wore it yest",5,1,1,General,Tops,Blouses
136,33,Cute itsy socks,"Love polkadots, love sparkle. these little socks are perfect for booties.",5,1,0,,,
298,39,Sweet top,I love this top. i had no issues with fabric. it is soft and light. the wrist details are very pretty. i love the buttons. it fits true to size and it is a good layering top. i got the red which is true to the picture. not looking red but a bright coral color.,5,1,2,General Petite,Intimate,Lounge
1046,47,,"Ok because i'm petite i thought there's no way this was going to work, but it does! a little sheer would probably wear with a boyfriend cardi to work, dark undergarments a must. but flattering and comfortable.",4,1,1,General,Bottoms,Pants
681,53,"Nice, but colors not quite as pictured","These are nice, flattering short. however the colors and patters are not quite as pictured. i almost suspect they are slightly different on each short. exmaple: on the picture online the left leg seems to be mint green and the right one blue. the ones i received the left leg is a darker, bluishgreen color. the right leg is orange. i would hae prefered the colors on the photo but it is not a big deal i guess. i ordered the color block bra as well and it has the same issue: colors and patterns are",4,1,1,Initmates,Intimate,Lounge
1125,51,Gorgeous coat,"This coat is simply beautiful. i love the slits on the sides, it makes it unique and sexy. i would suggest that you go up a size so the silhouette is not disturbed by any pulling or tugging. i'm so happy with my purchase!",5,1,0,General Petite,Jackets,Outerwear
136,36,Super socks,I love these little socks ? and the dots sparkle. i wear them with my heels and leggings or jump suit pants when i don't want a higher sock or knee-high stockings.,5,1,0,,,
1024,48,Versatile go-to jeans,"I liked the simple styling of these jeans when i saw them in the store. the price is right considering what some jeans cost today. unfortunately, these are made in china. that bummed me out. they run a tad bit small but in the end i think they are more true to size because they give especially in the waist. the higher waist is a nice change. it's nice to be able to skip a belt. the denim is a bit rough after air drying so i hope it softens up.",4,1,0,General,Bottoms,Jeans
1024,37,Levis wedgie,"Love these jeans! so comfortable and the high waist is great for my long torso. these are real denim, not the thin stretchy legging type jeans. they fit true to size on me-  i am 5'4"" 120 pounds and i wear a 26. they were a little long so i chopped them off to hit just above the ankle",4,1,0,General,Bottoms,Jeans
1125,32,,"I agree with the other reviews that the side slits are not at all represented in the images. thankfully there was an instagram photo of the coat posted by the time i ordered it that showed the side panels very clearly, so i was not caught off guard. i like that the panels allow for ease of movement, but when there's a cold wind it would be nice if they were not there. this coat is a great statement piece for a night out, just not as much for day to day wear if you're looking for something warm a",4,1,0,General Petite,Jackets,Outerwear
1084,50,Pretty but not for me :(,"I ordered this dress in pm and it was very tight in the top. also, the dress is lovely but the undertones are very gray colored and did not go well with my skin/coloring. it had to go back but others may love it (i have dark hair/olive skin). it also ran a small on top (i'm 38 d). there should be a pm available soon lol",3,1,2,General,Dresses,Dresses
867,32,,"I've been looking for a light colored flowy cardigan for awhile and finally found this one is perfect. the materials is soft and has just the right about of details for me with the gently ruffled edges, tie front an some bunching around the sleeves. color is between ivory and tan. i am petite height and medium framed with broad shoulders and since they didn't have petite in stock, i bought regular s. it fits well enough, though i probably could have bought an xs. my new favorite card!",5,1,2,General,Tops,Knits
836,45,Better in person,"I think it's prettier in person. the color is a little brighter in reality, and the beading on the lower half is in 2 colors (green and gray), which isn't apparent in the photo. although i would consider it true to size, it's a full looking top. i'm 5'8', and both the sleeves and the length are not as long on me as they are on the model. it's a bit sheer, but i personally found it to be fine with a nude bra. cute vintage look.",4,1,0,General,Tops,Blouses
867,34,,,5,1,0,General,Tops,Knits
836,42,Even nicer in person,"Had a feeling when i saw this that it would be a great top. love the way the elasticized neck hugs tightly and has two little back buttons. the beading is elegant and subtle. the body flows nicely, not overly billowy. definitely true to size. interesting ocher color; a yellowy-green. this is one to own.",5,1,0,General,Tops,Blouses
868,33,Love the olive color,It's a soft comfy fabric... cute ruffle... may be a little on the bigger side but still super cute! very form fitting but still fits true to size imo the olive color is even more beautiful in person!,5,1,0,General,Tops,Knits
1035,56,Easy basic,"I love pilcro legging jeans (and cords!) and this pair was no exception. i didn't see much difference in the fit, and i bought my usual 27. the stretch definitely creates a lot of give, but i don't mind. i'd be hesitant to size down in the waistband, but if you usually have room and prefer a more snug fit then go ahead. washed well the first time.",4,1,0,General,Bottoms,Jeans
1080,32,"Love this color and style, just not for me!","This dress is beautiful, it just swallowed my small frame whole! the colors and design are gorgeous, just not a good fit for me, even at a 0p.",3,1,12,General Petite,Dresses,Dresses
868,53,Might want to size down,"I just got this in the mail today. it's really cute when i put it on, but it's definitely meant to be worn slightly off the shoulders like the model is showing. i was hoping i could wear it both ways, but then the v-neck becomes way too low. i would recommend sizing down unless you're bigger busted. however, the torso is cut very true to size which might make it hard for some to size down without it becoming too small. a larger bust might help to keep this from falling off the shoulders. i'm not",4,1,33,General,Tops,Knits
1084,38,,"Adorable dress, amazing fit!",5,1,0,General,Dresses,Dresses
867,36,So versatile!,"I absolutely love this cardigan! it is so soft and goes with anything. it can be dressed up or down. it is definitely my new ""go to"" for airplane travels. highly recommend!!",5,1,1,General,Tops,Knits
868,86,Loved these!,"I saw online and bought in white and moss! moss is darker in person. i am 106, 5'1 but a 30f and the top fits very well. it actually minimized my chest which i love! not sure how well this would fit on small-chested ladies. not super clingy in the midsection but will look nice with pants or skirts. super happy!",5,1,8,General,Tops,Knits
940,45,3 season perfect!,"What a great purchase! love this vest. i live in pa and i see myself wearing this sweater for 3 seasons, which i love. great details, length, and knit. true to size",5,1,0,General,Tops,Sweaters
1080,34,Beautiful but too bulky in the middle,This is a beautiful dress. i ordered a size 10 to accommodate my bust (36d) which it did but the rest of the dress was too big. it was bulky in the middle area and did nothing for my shape. this would likely work best for smaller ladies.,4,1,10,General Petite,Dresses,Dresses
1008,31,"The perfect skirt for all year, every year.","To start: i'm 135 lbs, 5'7"", 34c, 28 jeans, size 4 dress -- amazing skirt for an outstanding price! incredibly lightweight; has a stretchy-jersey lining. to fit high-waisted like the model, go down 1-2 sizes. in work slacks, i wear a size 6 or 8. however, my natural waist is small. i tried on the size 2 and the size 4. i purchased the size 2, although i still wish there was a size 0 to try on. a larger size will fit lower at the waist and will bring the midi length to ankle length.",5,1,0,General Petite,Bottoms,Skirts
1035,37,Fits differently than other washes,"This wash fits differently than other pilcro jean leggings. the rise is higher and the fit is larger/bulkier through the waist and hips. i love pilcro legging jeans, so the fit difference is kind of disappointing. i recommend trying this wash on first to see if you need a smaller size. i got the same size i always get in this style and this wash is definitely not as flattering as other pairs i own.",4,1,2,General,Bottoms,Jeans
1080,42,"Beautiful fabric, runs big","Bought this dress on sale - i haven't decided if i'm going to keep it yet or not, because i'm not sure if it's flattering to my bubble butt. i normally wear a 6-8 in retailer (5'6"" 135 lbs thin limbs 38-26-38). i ordered this dress in a size 4 regular and i find the length perfect with flats or with heels. i also find the bust area, waist and hips accommodating without being tight, which usually never happens. for this current sale price, this is a gorgeous dress made with beautiful material.",4,1,0,General Petite,Dresses,Dresses
940,40,Beautiful color,I tried this on when i saw it hanging in the dressing room. i was pleasantly surprised by this piece. the color is beautiful - not too yellow - not too brown. i have not worn it yet so i'm assuming it will hold up pretty well considering my other pieces from this designer are still looking good with several wears. i bought this in a small size so it does not hang down like it does on the model. perhaps that's why i don't need a cami underneath.,4,1,0,General,Tops,Sweaters
940,51,Unique,"I'm always looking for something that is unique and can be layered. this looks just like it does on the model. you'll need a cami underneath as it is not lined. a little shorter in front than in the back but drapes nicely. styled it with black denim ankle jeans, black loafers (or boots), and a blue denim jacket. i'm 118#, 34d, 5'4"" and the s fit well.",5,1,3,General,Tops,Sweaters
687,30,A little short,Overall very pretty.,5,1,1,Initmates,Intimate,Intimates
687,25,Great item for a future bride,"I love this robe and can't wait to wear it while i'm getting ready for my upcoming wedding. the only con that i can see is that the sleeves are a bit baggy, but other than that it's perfect!",4,1,0,Initmates,Intimate,Intimates
60,25,Love the pattern,I bought this as a present and am very happy with it! the pattern is fun and i like the slouchy fit.,4,1,0,Initmates,Intimate,Lounge
940,57,Cute!,Love this sweater. i wore it to work with leggings and a long sleeved shirt underneath. it lays nicely.,5,1,1,General,Tops,Sweaters
1051,67,Perfect dressy jogger!,"These joggers are so comfortable. nice and lightweight and fabric is very soft and a bit stretchy, so they move with you. beautiful dark navy/indigo print, very subtle and blends well with many tops. perfect length (i am 5'3"", 116 lb. and purchased xs). love them!",5,1,0,General,Bottoms,Pants
1009,42,Love it,This skirt is a perfect statement piece that will work fancy cocktails and social events. it is a full skirt but not too overwhelming. perfect with a slim fitting black bodysuit. i sized up a bit and ordered an 8. waist fits well and length works with slight heel. quality is great. design is beautiful without being too much.,4,1,0,General,Bottoms,Skirts
1080,34,Goddess dress,"This dress is so beautiful it makes me feel like a goddess, lol. i'm normally a 10/12 or m/l and took a 12. i think the 10 would have worked too. everything from the colors, fit and flow of the dress is wonderful. i didn't have any problem with there being too much fabric as some of the reviews mentioned.",5,1,0,General Petite,Dresses,Dresses
1008,49,This skirt is amazing,"Love, love, love this skirt. perfect for the holidays but it can also be dressed down. pair it with gold, burgundy, black or a more casual chambray jean shirt. a great price point and i was able to grab it when it was 20% off.",5,1,0,General Petite,Bottoms,Skirts
1008,46,Eclat midi skirt,"If you can get over the fact that this skirt feels (and looks awfully similar to) the exact same fabric your drugstore halloween costumes had when you were a little kid... then, it's surprisingly fun to wear.",3,1,0,General Petite,Bottoms,Skirts
643,44,Amazing!,I can't say enough about this jumpsuit. within 1 hour of wearing this shopping i had 4 compliments from strangers.   it is flattering. pretty. soft. comfortable. love love love,5,1,1,General,Trend,Trend
829,43,Cute and professional look,Purchased this top in navy blue. it is versatile. appropriate for the office and to go out. i specifically like the look with white jeans. it looks put together. the quality is good and there are several nice detsils in the design. highly recomnend it.,5,1,0,General Petite,Tops,Blouses
1008,44,Flirty and dazzling happy,"This skirt is unique yet versatile and gorgeous. everything about this skirt works: dazzle balanced out with softness and midi length. the twirly width shows off the skirt in a subtle way, and super comfortable. no petite 2 left so i purchased a regular 2 and it fits perfectly (i am 5ft2in, 26 waist, 36 hips), the hem falls about 2in. longer than shown on the model. this skirt is sold out fast, no surprise. it flatters all body types at all ages. get ready for lots of compliments!",5,1,0,General Petite,Bottoms,Skirts
868,50,Flattering and comfy!,This top is my favorite of the season! planning to order in black too.,5,1,1,General,Tops,Knits
867,52,Favorite sweater ever,"This sweater is the bomb. it's soft, flattering, and looks good with everything. i ordered a second one to have when this one gets worn out!",5,1,0,General,Tops,Knits
867,34,,"Tried on & bought in-store. so cute & flattering; the picture doesn't do it justice. great neutral piece (more beige than ivory in person). looks cute tied or untied. i'm 5'3"" and 120 lbs and the regular size s fit perfectly (not too snug, not too loose, and just long enough to cover my bum.)",4,1,5,General,Tops,Knits
1035,32,Rip favorite pair,"Lots of pairs of the pilcro serif-- and for some reason, after 5mo or less of normal wear, these have bit the dust. 
i don't dry my denim and do wash on gentle cycles... this pair just doesn't seem to be too happy. began pilling after two washes, just seems to be a different blend of fabric than the others? 

super bummed and now there's no way to replace it. wamp wamp.",3,1,0,General,Bottoms,Jeans
940,44,Great for layering,"I love this sweater. it's sort of like a tunic and sort of like a vest. i am pairing it with leggings and a white long sleeve tee underneath. i'm 5'3"" 109 lbs and the xs fit very well. i love the versatility and design of this.",5,1,2,General,Tops,Sweaters
866,21,,,4,1,0,General,Tops,Knits
709,44,Excellent fit and style,These leggings run true to size. the strappy detail at the ankle is a nice touch. i especially like the quality of the material used as they are not see-through like some leggings tend to be.,5,1,0,Initmates,Intimate,Lounge
866,59,,Very cute top but it is wide and runs large. it is very flattering with skinny jeans and the color is a beautiful navy almost a hint of purple. i would consider a size down. may run on the short side for those with longer torsos.,5,1,9,General,Tops,Knits
1167,40,Great quality - runs narrow,"I love this top! it's well-made (important if you're in chlorine or salt water) and has vibrant colors. the back strap has two clasp options, so not much room for adjustment but i like this fastening method because you don't have a big bow to lay on when laying out.",5,1,0,Initmates,Intimate,Swim
942,44,Great topper piece,This sweater/jacket is great over any blouses. love the color. it looks more slightly peachy cream color that i love! goes with everything. warm. i thought it ran true to size. i ordered a small and love the way it fits. if you are looking for more of an oversized piece then you would need to size up.,5,1,0,General,Tops,Sweaters
866,39,Cute!,"I don't normally like ""lace-up"" details, but for some reason, i don't mind it on this top. it's a bit shorter than it looks on the model (and i'm not especially tall). the fabric is nice - not too heavy, not too lightweight. great for fall.",4,1,0,General,Tops,Knits
866,49,The product looks great on,Love this top. fits me perfect. i am bigger on top and received many compliments in this shirt.,5,1,0,General,Tops,Knits
1047,57,,"I went to the store to try on a jumpsuit and ended up with these instead. while the jumpsuit was really cute, i thought these would be more versatile. as far as i can tell they are the same style as the pradollano tapered loungers by hei hei. these were so cute and comfy i bought both. they can easily be dressed up with a jacket and heels or worn casually with a tee and sandals. i think these are much cuter in person than online. there is a little red design in the pants which is hard to see in",5,1,10,General Petite,Bottoms,Pants
655,32,"Cute, poorly made","Love the fit of this top, love the design. it does fit a bit small which was a pleasant surprise considering the sizes don't go as small as i usually have to. i got the smallest size and its pretty tight. its a revealing/low cut top, which is great for minimal tan lines. negative- threads are coming out all over after one wear. but i love it so much i will probably order again once it falls apart.. not so great considering the price though.",4,1,0,Initmates,Intimate,Swim
942,39,Beautiful sweater,"My new favorite. i purchased the ivory in a medium, and the lilac in a large when it went on sale (medium was already sold out). i'm 5'7"" and about 125 pounds, 34c give or take. the medium fits great, and i found the large only slightly bigger, but it does not look too big. i usually wear a small or medium in most retailer sweaters.
as was previously noted, the back is cut higher than pictured. i actually like this, as it gives the sweater a unique look. i tend to layer with a button down for the",5,1,0,General,Tops,Sweaters
1068,39,Love!,"So comfortable, fit just right, flattering, beautiful neutral color, but different, love the embroidery, nothing bad about it. that being said, i haven't worn them the whole day, i suspect they will stretch a bit. also have not washed them, so i hope the color stays the nice rich dark gray turquoise, the length is perfect too, i ordered the petite and they fit as on the model (for a change, i have pretty short legs). (115 lbs, 26.5 in waist, muscular legs)",5,1,4,General Petite,Bottoms,Pants
1068,53,Love love love,"Super cute, well made, great embroidery. waist runs big.",5,1,1,General Petite,Bottoms,Pants
866,37,Pretty top,"This top runs large. i am usually a medium in retailer but when i read the first review, i ordered a small, and it was the right decision. i also agree that this top might be short for someone with long torso. love the back detail and the print and color is really nice!",5,1,8,General,Tops,Knits
1081,55,Grecian style,"Love this dress! the light fabric quality, color, and design all added to the grecian goddess feeling! my usual 0 fit perfectly, giving me a great shape and the length is great!",5,1,0,General Petite,Dresses,Dresses
1080,48,,"This dress has rich color, excellent quality fabric and wonderful style. you can wear it now for fall with boots and jean jacket or in the summer for a great sun dress.",5,1,0,General Petite,Dresses,Dresses
866,56,Nice and flowy,"Definitely order down a size. i am almost always an xl (big chest, broad shoulders) but the l in this fits me perfectly. well worth the sale price, a fun boho transition piece!
it is a ""reverse print"" so the inside is brighter than the outside, but i like the blurred paisley print--it's subtle.

the back detail is great and very flattering.

it is quite full and flowy, but in a flattering way, i think. just restrained enough.",4,1,1,General,Tops,Knits
866,53,Great features on this boho too,"Love the muted pattern in the blue and spots of gray, front and back. i wore this with my gray legging/pants. the pleats allow for a relaxed fit; very comfortable over all.",5,1,1,General,Tops,Knits
1051,48,"Stylish, but run a little large","I'd say these are exactly as-pictured and i'm happy with them. they run a little big in the waist; i most often wear xspetite in retailer sizes, and can often wear xs regular but these are a bit loose (i have a 26"" waist, 34"" hips). the drawstring tie solves that of course but it's only in the front, it doesn't go all the way around the waist, the rest is elastic. i'd also say these are high-rise, or long in the crotch (but i'm only 5'3"" so they're probably mid-rise on tall people). i have them hi",4,1,7,General,Bottoms,Pants
866,40,,,5,1,0,General,Tops,Knits
866,28,Perfect fit,Love this top!! fits perfectly & it's lovely,5,1,0,General,Tops,Knits
